date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
12/4/2021,California,State,Omicron,5,0.51,7,0.527108434
12/4/2021,California,State,Gamma,0,0,0,0
12/4/2021,California,State,Mu,0,0,0,0
12/4/2021,California,State,Lambda,0,0,0,0
12/4/2021,California,State,Delta,983,99.39,1318.571429,99.29001721
12/4/2021,California,State,Other,1,0.1,2.428571429,0.182874355
12/4/2021,California,State,Epsilon,0,0,0,0
12/5/2021,California,State,Omicron,4,0.69,7.428571429,0.55026455
12/5/2021,California,State,Beta,0,0,0,0
12/5/2021,California,State,Total,579,100,1350,100
12/5/2021,California,State,Alpha,0,0,0,0
12/5/2021,California,State,Other,0,0,2.285714286,0.169312169
12/5/2021,California,State,Delta,575,99.31,1340.285714,99.28042328
12/5/2021,California,State,Epsilon,0,0,0,0
12/5/2021,California,State,Mu,0,0,0,0
12/5/2021,California,State,Lambda,0,0,0,0
12/5/2021,California,State,Gamma,0,0,0,0
12/6/2021,California,State,Gamma,0,0,0,0
12/6/2021,California,State,Omicron,19,0.99,9.285714286,0.672529747
12/6/2021,California,State,Other,8,0.42,3.142857143,0.227625453
12/6/2021,California,State,Mu,0,0,0,0
12/6/2021,California,State,Lambda,0,0,0,0
12/6/2021,California,State,Alpha,0,0,0,0
12/6/2021,California,State,Total,1917,100,1380.714286,100
12/6/2021,California,State,Epsilon,0,0,0,0
12/6/2021,California,State,Delta,1890,98.59,1368.285714,99.0998448
12/6/2021,California,State,Beta,0,0,0,0
12/7/2021,California,State,Total,1860,100,1387.142857,100
12/7/2021,California,State,Epsilon,0,0,0,0
12/7/2021,California,State,Gamma,0,0,0,0
12/7/2021,California,State,Mu,0,0,0,0
12/7/2021,California,State,Delta,1823,98.01,1372,98.90834192
12/7/2021,California,State,Omicron,35,1.88,12.57142857,0.906282183
12/7/2021,California,State,Beta,0,0,0,0
12/7/2021,California,State,Other,2,0.11,2.571428571,0.185375901
12/7/2021,California,State,Alpha,0,0,0,0
12/7/2021,California,State,Lambda,0,0,0,0
12/8/2021,California,State,Lambda,0,0,0,0
12/8/2021,California,State,Delta,1586,95.77,1360.142857,98.26607493
12/8/2021,California,State,Gamma,0,0,0,0
12/8/2021,California,State,Mu,0,0,0,0
12/8/2021,California,State,Omicron,69,4.17,21.71428571,1.568789349
12/8/2021,California,State,Epsilon,0,0,0,0
12/8/2021,California,State,Other,1,0.06,2.285714286,0.165135721
12/8/2021,California,State,Beta,0,0,0,0
12/8/2021,California,State,Total,1656,100,1384.142857,100
12/8/2021,California,State,Alpha,0,0,0,0
12/9/2021,California,State,Other,1,0.08,2,0.144792636
12/9/2021,California,State,Total,1264,100,1381.285714,100
12/9/2021,California,State,Delta,1204,95.25,1350.857143,97.79708346
12/9/2021,California,State,Gamma,0,0,0,0
12/9/2021,California,State,Omicron,59,4.67,28.42857143,2.058123901
12/9/2021,California,State,Alpha,0,0,0,0
12/9/2021,California,State,Beta,0,0,0,0
12/9/2021,California,State,Mu,0,0,0,0
12/9/2021,California,State,Epsilon,0,0,0,0
12/9/2021,California,State,Lambda,0,0,0,0
12/10/2021,California,State,Gamma,0,0,0,0
12/10/2021,California,State,Alpha,0,0,0,0
12/10/2021,California,State,Total,1439,100,1386.285714,100
12/10/2021,California,State,Lambda,0,0,0,0
12/10/2021,California,State,Beta,0,0,0,0
12/10/2021,California,State,Epsilon,0,0,0,0
12/10/2021,California,State,Delta,1371,95.27,1347.428571,97.19703215
12/10/2021,California,State,Omicron,68,4.73,37,2.669002473
12/10/2021,California,State,Mu,0,0,0,0
12/10/2021,California,State,Other,0,0,1.857142857,0.133965375
12/11/2021,California,State,Beta,0,0,0,0
12/11/2021,California,State,Total,926,100,1377.285714,100
12/11/2021,California,State,Lambda,0,0,0,0
12/11/2021,California,State,Delta,860,92.87,1329.857143,96.55637382
12/11/2021,California,State,Alpha,0,0,0,0
12/11/2021,California,State,Omicron,64,6.91,45.42857143,3.298413028
12/11/2021,California,State,Other,2,0.22,2,0.145213152
12/11/2021,California,State,Gamma,0,0,0,0
12/11/2021,California,State,Epsilon,0,0,0,0
12/11/2021,California,State,Mu,0,0,0,0
12/12/2021,California,State,Mu,0,0,0,0
12/12/2021,California,State,Epsilon,0,0,0,0
12/12/2021,California,State,Other,1,0.17,2.142857143,0.155311659
12/12/2021,California,State,Total,596,100,1379.714286,100
12/12/2021,California,State,Alpha,0,0,0,0
12/12/2021,California,State,Omicron,52,8.72,52.28571429,3.789604473
12/12/2021,California,State,Beta,0,0,0,0
12/12/2021,California,State,Lambda,0,0,0,0
12/12/2021,California,State,Delta,543,91.11,1325.285714,96.05508387
12/12/2021,California,State,Gamma,0,0,0,0
12/13/2021,California,State,Other,1,0.05,1.142857143,0.081541127
12/13/2021,California,State,Mu,0,0,0,0
12/13/2021,California,State,Gamma,0,0,0,0
12/13/2021,California,State,Delta,1778,85.89,1309.285714,93.41555397
12/13/2021,California,State,Alpha,0,0,0,0
12/13/2021,California,State,Total,2070,100,1401.571429,100
12/13/2021,California,State,Lambda,0,0,0,0
12/13/2021,California,State,Beta,0,0,0,0
12/13/2021,California,State,Omicron,291,14.06,91.14285714,6.502904903
12/13/2021,California,State,Epsilon,0,0,0,0
12/14/2021,California,State,Mu,0,0,0,0
12/14/2021,California,State,Beta,0,0,0,0
12/14/2021,California,State,Lambda,0,0,0,0
12/14/2021,California,State,Omicron,455,25.07,151.1428571,10.83350399
12/14/2021,California,State,Epsilon,0,0,0,0
12/14/2021,California,State,Delta,1353,74.55,1242.142857,89.03338112
12/14/2021,California,State,Gamma,0,0,0,0
12/14/2021,California,State,Other,7,0.39,1.857142857,0.133114888
12/14/2021,California,State,Total,1815,100,1395.142857,100
12/14/2021,California,State,Alpha,0,0,0,0
12/15/2021,California,State,Epsilon,0,0,0,0
12/15/2021,California,State,Beta,0,0,0,0
12/15/2021,California,State,Alpha,0,0,0,0
12/15/2021,California,State,Mu,0,0,0,0
12/15/2021,California,State,Omicron,968,42.03,279.5714286,18.79381542
12/15/2021,California,State,Gamma,0,0,0,0
12/15/2021,California,State,Lambda,0,0,0,0
12/15/2021,California,State,Total,2303,100,1487.571429,100
12/15/2021,California,State,Other,5,0.22,2.428571429,0.163257467
12/15/2021,California,State,Delta,1330,57.75,1205.571429,81.04292711
12/16/2021,California,State,Delta,1060,50.55,1185,73.75955895
12/16/2021,California,State,Lambda,0,0,0,0
12/16/2021,California,State,Total,2097,100,1606.571429,100
12/16/2021,California,State,Omicron,1035,49.36,419,26.08038414
12/16/2021,California,State,Epsilon,0,0,0,0
12/16/2021,California,State,Mu,0,0,0,0
12/16/2021,California,State,Gamma,0,0,0,0
12/16/2021,California,State,Alpha,0,0,0,0
12/16/2021,California,State,Beta,0,0,0,0
12/16/2021,California,State,Other,2,0.1,2.571428571,0.160056909
12/17/2021,California,State,Mu,0,0,0,0
12/17/2021,California,State,Omicron,1073,50.66,562.5714286,33.0230608
12/17/2021,California,State,Epsilon,0,0,0,0
12/17/2021,California,State,Beta,0,0,0,0
12/17/2021,California,State,Total,2118,100,1703.571429,100
12/17/2021,California,State,Gamma,0,0,0,0
12/17/2021,California,State,Other,0,0,2.571428571,0.150943396
12/17/2021,California,State,Lambda,0,0,0,0
12/17/2021,California,State,Alpha,0,0,0,0
12/17/2021,California,State,Delta,1045,49.34,1138.428571,66.82599581
12/18/2021,California,State,Lambda,0,0,0,0
12/18/2021,California,State,Other,3,0.17,2.714285714,0.148961192
12/18/2021,California,State,Gamma,0,0,0,0
12/18/2021,California,State,Delta,724,41.23,1119,61.41121129
12/18/2021,California,State,Mu,0,0,0,0
12/18/2021,California,State,Epsilon,0,0,0,0
12/18/2021,California,State,Omicron,1029,58.6,700.4285714,38.43982752
12/18/2021,California,State,Total,1756,100,1822.142857,100
12/18/2021,California,State,Alpha,0,0,0,0
12/18/2021,California,State,Beta,0,0,0,0
12/19/2021,California,State,Other,2,0.21,2.857142857,0.152601862
12/19/2021,California,State,Epsilon,0,0,0,0
12/19/2021,California,State,Alpha,0,0,0,0
12/19/2021,California,State,Gamma,0,0,0,0
12/19/2021,California,State,Delta,327,34.53,1088.142857,58.11841904
12/19/2021,California,State,Beta,0,0,0,0
12/19/2021,California,State,Lambda,0,0,0,0
12/19/2021,California,State,Omicron,618,65.26,781.2857143,41.72897909
12/19/2021,California,State,Mu,0,0,0,0
12/19/2021,California,State,Total,947,100,1872.285714,100
12/20/2021,California,State,Alpha,0,0,0,0
12/20/2021,California,State,Total,2775,100,1973,100
12/20/2021,California,State,Other,1,0.04,2.857142857,0.144812106
12/20/2021,California,State,Delta,800,28.83,948.4285714,48.07037868
12/20/2021,California,State,Mu,0,0,0,0
12/20/2021,California,State,Gamma,0,0,0,0
12/20/2021,California,State,Beta,0,0,0,0
12/20/2021,California,State,Lambda,0,0,0,0
12/20/2021,California,State,Omicron,1974,71.14,1021.714286,51.78480921
12/20/2021,California,State,Epsilon,0,0,0,0
12/21/2021,California,State,Alpha,0,0,0,0
12/21/2021,California,State,Other,17,0.38,4.285714286,0.181928441
12/21/2021,California,State,Epsilon,0,0,0,0
12/21/2021,California,State,Total,4494,100,2355.714286,100
12/21/2021,California,State,Lambda,0,0,0,0
12/21/2021,California,State,Gamma,0,0,0,0
12/21/2021,California,State,Mu,0,0,0,0
12/21/2021,California,State,Omicron,3543,78.84,1462.857143,62.09824136
12/21/2021,California,State,Beta,0,0,0,0
12/21/2021,California,State,Delta,934,20.78,888.5714286,37.7198302
12/22/2021,California,State,Epsilon,0,0,0,0
12/22/2021,California,State,Other,7,0.12,4.571428571,0.160152145
12/22/2021,California,State,Gamma,0,0,0,0
12/22/2021,California,State,Omicron,4952,85.47,2032,71.18762825
12/22/2021,California,State,Alpha,0,0,0,0
12/22/2021,California,State,Lambda,0,0,0,0
12/22/2021,California,State,Total,5794,100,2854.428571,100
12/22/2021,California,State,Mu,0,0,0,0
12/22/2021,California,State,Beta,0,0,0,0
12/22/2021,California,State,Delta,835,14.41,817.8571429,28.65221961
12/23/2021,California,State,Epsilon,0,0,0,0
12/23/2021,California,State,Lambda,0,0,0,0
12/23/2021,California,State,Gamma,0,0,0,0
12/23/2021,California,State,Delta,516,12,740.1428571,23.35467003
12/23/2021,California,State,Total,4300,100,3169.142857,100
12/23/2021,California,State,Alpha,0,0,0,0
12/23/2021,California,State,Beta,0,0,0,0
12/23/2021,California,State,Other,10,0.23,5.714285714,0.180310133
12/23/2021,California,State,Mu,0,0,0,0
12/23/2021,California,State,Omicron,3774,87.77,2423.285714,76.46501983
12/24/2021,California,State,Mu,0,0,0,0
12/24/2021,California,State,Gamma,0,0,0,0
12/24/2021,California,State,Beta,0,0,0,0
12/24/2021,California,State,Alpha,0,0,0,0
12/24/2021,California,State,Total,1071,100,3019.571429,100
12/24/2021,California,State,Lambda,0,0,0,0
12/24/2021,California,State,Other,4,0.37,6.285714286,0.208165776
12/24/2021,California,State,Omicron,904,84.41,2399.142857,79.45309173
12/24/2021,California,State,Epsilon,0,0,0,0
12/24/2021,California,State,Delta,163,15.22,614.1428571,20.33874249
12/25/2021,California,State,Lambda,0,0,0,0
12/25/2021,California,State,Total,360,100,2820.142857,100
12/25/2021,California,State,Beta,0,0,0,0
12/25/2021,California,State,Mu,0,0,0,0
12/25/2021,California,State,Epsilon,0,0,0,0
12/25/2021,California,State,Alpha,0,0,0,0
12/25/2021,California,State,Gamma,0,0,0,0
12/25/2021,California,State,Delta,52,14.44,518.1428571,18.37292944
12/25/2021,California,State,Omicron,308,85.56,2296.142857,81.41938098
12/25/2021,California,State,Other,0,0,5.857142857,0.20768958
12/26/2021,California,State,Beta,0,0,0,0
12/26/2021,California,State,Other,4,0.21,6.142857143,0.20746888
12/26/2021,California,State,Delta,191,9.89,498.7142857,16.84357811
12/26/2021,California,State,Omicron,1737,89.91,2456,82.94895301
12/26/2021,California,State,Alpha,0,0,0,0
12/26/2021,California,State,Epsilon,0,0,0,0
12/26/2021,California,State,Lambda,0,0,0,0
12/26/2021,California,State,Total,1932,100,2960.857143,100
12/26/2021,California,State,Mu,0,0,0,0
12/26/2021,California,State,Gamma,0,0,0,0
12/27/2021,California,State,Total,4999,100,3278.571429,100
12/27/2021,California,State,Alpha,0,0,0,0
12/27/2021,California,State,Omicron,4547,90.96,2823.571429,86.12200436
12/27/2021,California,State,Other,24,0.48,9.428571429,0.287581699
12/27/2021,California,State,Gamma,0,0,0,0
12/27/2021,California,State,Lambda,0,0,0,0
12/27/2021,California,State,Epsilon,0,0,0,0
12/27/2021,California,State,Beta,0,0,0,0
12/27/2021,California,State,Delta,428,8.56,445.5714286,13.59041394
12/27/2021,California,State,Mu,0,0,0,0
12/28/2021,California,State,Total,2804,100,3037.142857,100
12/28/2021,California,State,Gamma,0,0,0,0
12/28/2021,California,State,Mu,0,0,0,0
12/28/2021,California,State,Other,21,0.75,10,0.32925682
12/28/2021,California,State,Epsilon,0,0,0,0
12/28/2021,California,State,Delta,176,6.28,337.2857143,11.10536218
12/28/2021,California,State,Omicron,2607,92.97,2689.857143,88.565381
12/28/2021,California,State,Beta,0,0,0,0
12/28/2021,California,State,Alpha,0,0,0,0
12/28/2021,California,State,Lambda,0,0,0,0
12/29/2021,California,State,Alpha,0,0,0,0
12/29/2021,California,State,Beta,0,0,0,0
12/29/2021,California,State,Omicron,1891,91.93,2252.571429,89.98459168
12/29/2021,California,State,Delta,134,6.51,237.1428571,9.473263711
12/29/2021,California,State,Other,32,1.56,13.57142857,0.54214461
12/29/2021,California,State,Lambda,0,0,0,0
12/29/2021,California,State,Total,2057,100,2503.285714,100
12/29/2021,California,State,Gamma,0,0,0,0
12/29/2021,California,State,Mu,0,0,0,0
12/29/2021,California,State,Epsilon,0,0,0,0
12/30/2021,California,State,Total,2441,100,2237.714286,100
12/30/2021,California,State,Other,17,0.7,14.57142857,0.651174668
12/30/2021,California,State,Alpha,0,0,0,0
12/30/2021,California,State,Lambda,0,0,0,0
12/30/2021,California,State,Delta,116,4.75,180,8.04392237
12/30/2021,California,State,Gamma,0,0,0,0
12/30/2021,California,State,Omicron,2308,94.55,2043.142857,91.30490296
12/30/2021,California,State,Epsilon,0,0,0,0
12/30/2021,California,State,Mu,0,0,0,0
12/30/2021,California,State,Beta,0,0,0,0
12/31/2021,California,State,Total,1224,100,2259.571429,100
12/31/2021,California,State,Mu,0,0,0,0
12/31/2021,California,State,Delta,58,4.74,165,7.30226971
12/31/2021,California,State,Other,1,0.08,14.14285714,0.625908832
12/31/2021,California,State,Epsilon,0,0,0,0
12/31/2021,California,State,Alpha,0,0,0,0
12/31/2021,California,State,Omicron,1165,95.18,2080.428571,92.07182146
12/31/2021,California,State,Beta,0,0,0,0
12/31/2021,California,State,Lambda,0,0,0,0
12/31/2021,California,State,Gamma,0,0,0,0
1/1/2022,California,State,Alpha,0,0,0,0
1/1/2022,California,State,Epsilon,0,0,0,0
1/1/2022,California,State,Delta,37,6.25,162.8571429,7.103246308
1/1/2022,California,State,Other,3,0.51,14.57142857,0.635553617
1/1/2022,California,State,Beta,0,0,0,0
1/1/2022,California,State,Lambda,0,0,0,0
1/1/2022,California,State,Omicron,552,93.24,2115.285714,92.26120007
1/1/2022,California,State,Gamma,0,0,0,0
1/1/2022,California,State,Total,592,100,2292.714286,100
1/1/2022,California,State,Mu,0,0,0,0
1/2/2022,California,State,Total,1479,100,2228,100
1/2/2022,California,State,Alpha,0,0,0,0
1/2/2022,California,State,Epsilon,0,0,0,0
1/2/2022,California,State,Other,3,0.2,14.42857143,0.647601949
1/2/2022,California,State,Lambda,0,0,0,0
1/2/2022,California,State,Gamma,0,0,0,0
1/2/2022,California,State,Delta,33,2.23,140.2857143,6.296486279
1/2/2022,California,State,Omicron,1443,97.57,2073.285714,93.05591177
1/2/2022,California,State,Beta,0,0,0,0
1/2/2022,California,State,Mu,0,0,0,0
1/3/2022,California,State,Alpha,0,0,0,0
1/3/2022,California,State,Other,7,0.18,12,0.582847627
1/3/2022,California,State,Omicron,3679,96.44,1949.285714,94.67804607
1/3/2022,California,State,Epsilon,0,0,0,0
1/3/2022,California,State,Lambda,0,0,0,0
1/3/2022,California,State,Mu,0,0,0,0
1/3/2022,California,State,Gamma,0,0,0,0
1/3/2022,California,State,Total,3815,100,2058.857143,100
1/3/2022,California,State,Delta,129,3.38,97.57142857,4.7391063
1/3/2022,California,State,Beta,0,0,0,0
1/4/2022,California,State,Mu,0,0,0,0
1/4/2022,California,State,Alpha,0,0,0,0
1/4/2022,California,State,Beta,0,0,0,0
1/4/2022,California,State,Epsilon,0,0,0,0
1/4/2022,California,State,Other,2,0.06,9.285714286,0.435335878
1/4/2022,California,State,Lambda,0,0,0,0
1/4/2022,California,State,Omicron,3247,97.71,2040.714286,95.67343112
1/4/2022,California,State,Delta,74,2.23,83,3.891233005
1/4/2022,California,State,Total,3323,100,2133,100
1/4/2022,California,State,Gamma,0,0,0,0
1/5/2022,California,State,Beta,0,0,0,0
1/5/2022,California,State,Omicron,1215,96.12,1944.142857,96.25831094
1/5/2022,California,State,Lambda,0,0,0,0
1/5/2022,California,State,Delta,47,3.72,70.57142857,3.494129297
1/5/2022,California,State,Other,2,0.16,5,0.247559768
1/5/2022,California,State,Total,1264,100,2019.714286,100
1/5/2022,California,State,Alpha,0,0,0,0
1/5/2022,California,State,Epsilon,0,0,0,0
1/5/2022,California,State,Gamma,0,0,0,0
1/5/2022,California,State,Mu,0,0,0,0
1/6/2022,California,State,Gamma,0,0,0,0
1/6/2022,California,State,Lambda,0,0,0,0
1/6/2022,California,State,Epsilon,0,0,0,0
1/6/2022,California,State,Beta,0,0,0,0
1/6/2022,California,State,Alpha,0,0,0,0
1/6/2022,California,State,Omicron,1464,97.34,1823.571429,96.69721991
1/6/2022,California,State,Delta,38,2.53,59.42857143,3.151276418
1/6/2022,California,State,Other,2,0.13,2.857142857,0.151503674
1/6/2022,California,State,Total,1504,100,1885.857143,100
1/6/2022,California,State,Mu,0,0,0,0
1/7/2022,California,State,Gamma,0,0,0,0
1/7/2022,California,State,Mu,0,0,0,0
1/7/2022,California,State,Epsilon,0,0,0,0
1/7/2022,California,State,Omicron,1581,97.77,1883,96.96189495
1/7/2022,California,State,Lambda,0,0,0,0
1/7/2022,California,State,Total,1617,100,1942,100
1/7/2022,California,State,Delta,34,2.1,56,2.883625129
1/7/2022,California,State,Other,2,0.12,3,0.154479918
1/7/2022,California,State,Alpha,0,0,0,0
1/7/2022,California,State,Beta,0,0,0,0
1/8/2022,California,State,Lambda,0,0,0,0
1/8/2022,California,State,Other,1,0.14,2.714285714,0.138433515
1/8/2022,California,State,Delta,23,3.18,54,2.754098361
1/8/2022,California,State,Mu,0,0,0,0
1/8/2022,California,State,Total,723,100,1960.714286,100
1/8/2022,California,State,Omicron,699,96.68,1904,97.10746812
1/8/2022,California,State,Epsilon,0,0,0,0
1/8/2022,California,State,Alpha,0,0,0,0
1/8/2022,California,State,Beta,0,0,0,0
1/8/2022,California,State,Gamma,0,0,0,0
